observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Host_plant_phenology,___Host_plant_species,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Survey_method,___Time_of_survey,___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),__Track_type,__Sign_of_activity_,___Track_photoshoot,___Curator_s_Notes_(Admin_Only),Image 1,________Expertise_level_(for_this_set_of_records),Image 2
"https://www.anecdata.org/posts/view/211731","211731","502249","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.310315,-71.075876,"true","","","2023-06-27 18:03:55+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b2522913eb2023-06-27_14-04-16_0_1687889056332.jpg","Apis mellifera (honey bee)","2","7","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b2521671d82023-06-27_14-05-35_0_1687889135178.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211730","211730","502248","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.404023,-71.024838,"true","","","2023-06-27 18:01:37+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-27_649b2487932842023-06-27_14-02-38_0_1687888957911.jpg","Harmonia axyridis","1","6","Larva or caterpillar","Resting","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b2486150e72023-06-27_14-03-22_0_1687889001784.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211729","211729","502247","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.457427,-71.038538,"true","","","2023-06-27 18:00:04+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Beetles","/img/uploads/posts/_apu_2023-06-27_649b23fb327e62023-06-27_14-00-18_0_1687888817991.jpg","Tetraopes tetrophthalmus (red milkweed beetle)","1","10","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b23f9e0fc92023-06-27_14-01-03_0_1687888862693.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211728","211728","502246","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.447615,-71.108453,"true","","","2023-06-27 17:52:25+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b23a8efc6a2023-06-27_13-59-36_0_1687888775911.jpg","Apis mellifera (honey bee)","1","10","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Asclepias syriaca (common milkweed)","No","/img/uploads/posts/_apu_2023-06-27_649b23a6312772023-06-27_13-59-53_0_1687888792870.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211727","211727","502245","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.335216,-71.181823,"true","","","2023-06-20 18:10:31+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Ants","/img/uploads/posts/_apu_2023-06-20_6491ebfdb583d2023-06-20_14-11-33_0_1687284692907.jpg","Ant","50","6","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Boraginaceae (borage)","No","/img/uploads/posts/_apu_2023-06-20_6491ebfc2560d2023-06-20_14-10-57_0_1687284656563.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211723","211723","502215","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.341698,-71.152555,"true","","","2023-06-27 16:55:18+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-27_649b14de7e2422023-06-27_12-56-41_0_PXL_20230627_165436158.jpg","Apis mellifera (honey bee)","4","12","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Hydrangea quercifolia (oakleaf hydrangea)","No","","Walking","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211689","211689","502032","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.442621,-71.210974,"true","","","2023-06-26 19:00:19+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-26_6499e0806690a2023-06-26_15-00-53_0_PXL_20230626_185821921.jpg","Bombus griseocollis","5","13","Adult","Foraging","","Open flowers // Mature leaf","Coronilla varia (crownvetch)","No","","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211678","211678","501940","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.399004,-71.130553,"true","","","2023-06-26 16:23:35+0000","United States","Middlesex County","Massachusetts","Somerville",null,"As well as one bombus species I could not take a picture of.","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-26_6499bc86b39552023-06-26_12-24-41_0_PXL_20230626_162217579.jpg","Apis mellifera (honey bee)","10","12","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Hydrangea quercifolia (oakleaf hydrangea)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211678","211678","501941","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.399004,-71.130553,"true","","","2023-06-26 16:23:35+0000","United States","Middlesex County","Massachusetts","Somerville",null,"As well as one bombus species I could not take a picture of.","Ants","/img/uploads/posts/_apu_2023-06-26_6499bc87a38152023-06-26_12-25-48_0_PXL_20230626_162315629.jpg","","1","8","Adult","Moving","","Flowers or flower buds // Open flowers // Mature leaf","Hydrangea quercifolia (oakleaf hydrangea)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211678","211678","501964","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.399004,-71.130553,"true","","","2023-06-26 16:23:35+0000","United States","Middlesex County","Massachusetts","Somerville",null,"As well as one bombus species I could not take a picture of.","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-26_6499c57bcc4bd2023-06-26_13-05-34_0_PXL_20230626_162812207.jpg","Pieris rapae (cabbage butterfly)","1","22","Adult","Foraging","","Flowers or flower buds // Open flowers // Mature leaf","Hydrangea quercifolia (oakleaf hydrangea)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211677","211677","501937","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.429076,-71.097247,"true","","","2023-06-26 16:07:38+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-26_6499bb8cf36812023-06-26_12-09-06_0_PXL_20230626_160708292.jpg,/img/uploads/posts/_apu_2023-06-26_6499bb8e32d7c2023-06-26_12-09-29_0_PXL_20230626_153806522.jpg","","5","5.5","Larva or caterpillar","Feeding","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","/img/uploads/posts/_apu_2023-06-26_6499bb8c0d5b72023-06-26_12-08-29_0_PXL_20230626_160757724.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211677","211677","501938","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.429076,-71.097247,"true","","","2023-06-26 16:07:38+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-26_6499bb8f1ac462023-06-26_12-10-44_0_PXL_20230626_160551183.jpg,/img/uploads/posts/_apu_2023-06-26_6499bb904993e2023-06-26_12-10-56_0_PXL_20230626_160439865.jpg","Halictus ligatus","2","7","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","/img/uploads/posts/_apu_2023-06-26_6499bb8c0d5b72023-06-26_12-08-29_0_PXL_20230626_160757724.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211677","211677","501939","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.429076,-71.097247,"true","","","2023-06-26 16:07:38+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-26_6499bb91700e22023-06-26_12-14-09_0_PXL_20230626_160526902.jpg","Ceratina","2","5","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","/img/uploads/posts/_apu_2023-06-26_6499bb8c0d5b72023-06-26_12-08-29_0_PXL_20230626_160757724.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211659","211659","501919","hballou","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.515947,-71.10702,"true","","","2023-06-26 13:54:34+0000","United States","Middlesex County","Massachusetts","Medford","`02155","","Beetles","/img/uploads/posts/_apu_2023-06-26_6499994b552732023-06-26_09-55-45_0_cdv_photo_002.jpg","Elateridae (click beetles)","1","6","Adult","Foraging","","Fruiting // Mature leaf","Quercus montana (chestnut oak)","Yes","/img/uploads/posts/_apu_2023-06-26_649999473a3a12023-06-26_09-55-08_0_cdv_photo_001.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211648","211648","501704","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.355862,-71.009583,"true","","","2023-06-26 13:01:01+0000","United States","Middlesex County","Massachusetts","Medford","`02155","We disturbed it. Our bad!","Spiders","/img/uploads/posts/_apu_2023-06-26_64998cd012bbe2023-06-26_09-03-24_0_PXL_20230626_125914351.jpg","Euryopis","1","5","Adult","Moving","","Flowers or flower buds // Mature leaf","Clethra alnifolia (coastal sweet pepperbush)","No","","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211646","211646","501667","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.436403,-71.204001,"true","","","2023-06-26 12:31:58+0000","United States","Middlesex County","Massachusetts","Medford","`02155","TODO: Inform Anecdata its taxonomy is missing Graphocephala coccinea.","Cicadas, Leafhoppers, and Treehoppers","/img/uploads/posts/_apu_2023-06-26_6499866729d262023-06-26_08-34-35_0_PXL_20230626_122803627.jpg","Graphocephala coccinea","1","7","Adult","Resting","","Mature leaf","Impatiens capensis (jewelweed)","Yes","/img/uploads/posts/_apu_2023-06-26_649986649530d2023-06-26_08-33-01_0_PXL_20230626_123249743.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211617","211617","501570","kathleenshea","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.087031,-73.278923,"true","","","2023-06-25 21:13:24+0000","United States","Berkshire County","Massachusetts","Sheffield",null,"","Other","/img/uploads/posts/_apu_2023-06-25_6498afa61ed482023-06-25_17-19-12_0_20230625_171000.jpg","Apheloria","1","50","Adult","Foraging","","Increasing leaf size // Mature leaf","Populus deltoides (common cottonwood)","No","/img/uploads/posts/_apu_2023-06-25_6498afa3acecc2023-06-25_17-18-52_0_20230625_171216.jpg","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211616","211616","501569","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.367518,-71.065158,"true","","","2023-06-25 21:10:51+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-25_6498adb71374c2023-06-25_17-11-51_0_PXL_20230625_211006758.jpg","","2","13","Adult","Feeding","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","Yes","","Transect","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211599","211599","501505","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.61044,-71.337267,"true","","","2023-06-25 15:06:19+0000","United States","Middlesex County","Massachusetts","Chelmsford",null,"","True Bugs","/img/uploads/posts/_apu_2023-06-25_6498583e89cbc2023-06-25_11-07-26_0_PXL_20230625_150454097.jpg","Lygus lineolaris (tarnished plant bug)","1","6","Adult","Moving","","Flowers or flower buds // Mature leaf","Pycnanthemum (mountainmint)","No","","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211591","211591","501483","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.329794,-71.050453,"true","","","2023-06-25 14:16:06+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-25_64984c6c6aec52023-06-25_10-16-39_0_PXL_20230625_141456772.jpg","Agapostemon virescens","1","12","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Coreopsis lanceolata (lanceleaf tickseed)","No","","Area search","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211561","211561","501315","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.320335,-71.021013,"true","","","2023-06-23 02:15:00+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-24_64973a1a526f4PXL_20230623_021544433-jpg.jpeg,/img/uploads/posts/_apu_2023-06-24_64973a23423b5PXL_20230623_021524368-jpg.jpeg","Noctuidae (cutworms)","1","35","Larva or caterpillar","Feeding","","Increasing leaf size","Oenothera biennis (common evening primrose)","No","","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211508","211508","501182","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.335258,-71.110831,"true","","","2023-06-23 19:11:29+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Host plant could be Lonicera xylosteum. In any case, one of the invasive species.","Moths and Butterflies","/img/uploads/posts/_apu_2023-06-23_6495eed38b4922023-06-23_15-12-06_0_PXL_20230623_190915804.jpg","","1","5","Larva or caterpillar","Moving","","Fruiting // Ripe fruits // Mature leaf","Lonicera (honeysuckle)","No","/img/uploads/posts/_apu_2023-06-23_6495eed1dc77a2023-06-23_15-11-49_0_PXL_20230623_190950883.jpg","Incidental","","","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/211507","211507","501181","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.287991,-71.081289,"true","","","2023-06-23 19:02:09+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Bees, Wasps, and Sawflies","/img/uploads/posts/_apu_2023-06-23_6495ed7da73e22023-06-23_15-05-49_0_PXL_20230623_185907577.jpg","Anthidium manicatum","1","9","Adult","Foraging","","Flowers or flower buds // Open flowers // Fruiting // Mature leaf","Penstemon digitalis (talus slope penstemon)","No","","Incidental","","","","","","","","","","","","","","","",""
