observation_url,id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,___Survey_method,___Time_of_survey,___Is_the_host_plant_wet_,___Host_plant_photoshoot,___Host_plant_species,___Host_plant_phenology,___Arthropod_group,___Bug_photoshoot,___Arthropod_taxon,___Quantity,___Body_length_(mm),___Developmental_stage,___Activity,___Review_(Admin_Only),___Survey_duration_(mn),__Host_folivory_type_(pick_all_that_applies),__Weather,____Temperature_(C),____Windspeed__Beaufort_Scale_,___Host_folivory_score,_____Species_ID_confidence_level_(for_set_of_records)_(%),___Humidity_(%),___Trapping_method,__Track_type,__Sign_of_activity_,___Track_photoshoot
"https://www.anecdata.org/posts/view/264088","264088","608182","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332761,-71.168483,"true","","","2024-06-05 15:59:42+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617884_JPEG_20240605_155947_3888431412689898352-jpg-1.jpeg","Viburnum (viburnum)","","Unidentified","","","1","","","","","","","","","","","","","","Leaf shelter","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617896_JPEG_20240605_160146_8657985780081586544-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617900_JPEG_20240605_160206_189263676995132122-jpg-1.jpeg"
"https://www.anecdata.org/posts/view/264088","264088","608183","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.332761,-71.168483,"true","","","2024-06-05 15:59:42+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617884_JPEG_20240605_155947_3888431412689898352-jpg-1.jpeg","Viburnum (viburnum)","","Spiders","","","1","","","","","","","","","","","","","","Leaf shelter","Yes","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617996_JPEG_20240605_160530_2421855592865934150-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717618004_JPEG_20240605_160558_2548098305366256213-jpg-1.jpeg"
"https://www.anecdata.org/posts/view/264087","264087","608180","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.231845,-71.103831,"true","","","2024-06-05 15:48:52+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Walking","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617117_JPEG_20240605_154857_4045504925746190942-jpg-1.jpeg","Euonymus (burningbush)","Flowers or flower buds // Open flowers // Mature leaf","Ants","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617121_JPEG_20240605_155016_8300094956286264364-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717617162_JPEG_20240605_155042_8794340224810937846-jpg-1.jpeg","","1","8","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264084","264084","608162","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.407061,-71.174159,"true","","","2024-06-05 19:32:04+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Leafhopper might be a versute sharpshooter. It flew off before I could have a good look at it. The smaller of the bees could be a Rugose-chested sweat bee (Lasioglossum pectorale). / EwA iNat records at https://tinyurl.com/3v5tjj8z","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_6660bf10802fdpick_1717616083558_PXL_20240605_192513710.jpg","Halictus ligatus","2","8","Adult","Foraging","","10","No sign of folivory","Fair","30","3 (8-12 mph or 12-19 kmh)","None","75","39","","","",""
"https://www.anecdata.org/posts/view/264084","264084","608163","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.407061,-71.174159,"true","","","2024-06-05 19:32:04+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Leafhopper might be a versute sharpshooter. It flew off before I could have a good look at it. The smaller of the bees could be a Rugose-chested sweat bee (Lasioglossum pectorale). / EwA iNat records at https://tinyurl.com/3v5tjj8z","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_6660bf12653b4pick_1717616140792_PXL_20240605_192409653.jpg","Lasioglossum","1","6","Adult","Foraging","","10","No sign of folivory","Fair","30","3 (8-12 mph or 12-19 kmh)","None","75","39","","","",""
"https://www.anecdata.org/posts/view/264084","264084","608164","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.407061,-71.174159,"true","","","2024-06-05 19:32:04+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Leafhopper might be a versute sharpshooter. It flew off before I could have a good look at it. The smaller of the bees could be a Rugose-chested sweat bee (Lasioglossum pectorale). / EwA iNat records at https://tinyurl.com/3v5tjj8z","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Lacewings and Owlflies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_6660bf143b709pick_1717616186765_PXL_20240605_192430674.jpg","","1","6","Larva or caterpillar","Moving","","10","No sign of folivory","Fair","30","3 (8-12 mph or 12-19 kmh)","None","75","39","","","",""
"https://www.anecdata.org/posts/view/264084","264084","608165","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.407061,-71.174159,"true","","","2024-06-05 19:32:04+0000","United States","Middlesex County","Massachusetts","Somerville",null,"Leafhopper might be a versute sharpshooter. It flew off before I could have a good look at it. The smaller of the bees could be a Rugose-chested sweat bee (Lasioglossum pectorale). / EwA iNat records at https://tinyurl.com/3v5tjj8z","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Cicadas, Leafhoppers, and Treehoppers","","Graphocephala","1","4","Immature","Moving","","10","No sign of folivory","Fair","30","3 (8-12 mph or 12-19 kmh)","None","75","39","","","",""
"https://www.anecdata.org/posts/view/264077","264077","608152","bluejay2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.403055,-71.146096,"true","","","2024-06-05 13:56:22+0000","United States","Middlesex County","Massachusetts","Cambridge",null,"","Incidental","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717610324_photo-162-jpg-1.jpeg","Solidago (goldenrod)","Mature leaf","Flies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717610329_photo-163-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717610333_photo-164-jpg-1.jpeg","Merodon equestris (narcissus bulb fly)","1","12","Adult","Moving","Reviewed (CO): Increased length from 8 to 12  (guestimated in relation to leaf) – Note that this species' average body length","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264061","264061","608135","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.432873,-71.133261,"true","","","2024-06-05 10:35:44+0000","United States","Middlesex County","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598377_photo-4-jpg-1.jpeg","Rosa virginiana (Virginia rose)","Flowers or flower buds // Open flowers // Mature leaf","Ants","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598378_photo-5-jpg-1.jpeg","","1","8","Adult","Foraging","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264061","264061","608136","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.432873,-71.133261,"true","","","2024-06-05 10:35:44+0000","United States","Middlesex County","Massachusetts","Cambridge",null,"","Transect","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598377_photo-4-jpg-1.jpeg","Rosa virginiana (Virginia rose)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598379_photo-6-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598380_photo-7-jpg-1.jpeg","Bombus bimaculatus","2","16","Adult","Foraging","Defer to CO: AS - set taxon from text input ""two spotted bumblebee"". Not comfortable confirming B. bimaculatus myself without being able to see where the spots are.","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264060","264060","608134","felixflax","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.212512,-71.15903,"true","","","2024-06-05 10:35:06+0000","United States","Middlesex County","Massachusetts","Newton",null,"","Incidental","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598209_1000002553-1717598114560-jpeg-1.jpeg","Rosa multiflora (multiflora rose)","Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598210_1000002552-1717598140481-jpeg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598211_1000002551-1717598141022-jpeg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717598212_1000002550-1717598141582-jpeg-1.jpeg","Augochlora","1","10","Adult","Feeding","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264059","264059","608133","saragardner","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.431669,-71.067348,"true","","","2024-06-03 14:44:23+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Walking","","No",",/img/uploads/posts/2024-06-06/_apu_2024-06-06_66610cbd9cf6fIMG_2341-jpeg.jpeg","Heliopsis helianthoides (smooth oxeye)","Mature leaf","Beetles",",/img/uploads/posts/2024-06-06/_apu_2024-06-06_66610cd92ed8cIMG_2340-jpeg.jpeg","","1","11","Larva or caterpillar","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264040","264040","608087","bluejay2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.427717,-71.083993,"true","","","2024-06-04 12:47:04+0000","United States","Middlesex","Massachusetts","Cambridge",null,"","Incidental","","No","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717558979_photo-152-jpg-1.jpeg","Vaccinium (blueberries)","Fruiting // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717558981_photo-153-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717558982_photo-154-jpg-1.jpeg,/img/uploads/posts/2024-06-05/_apu_2024-06-05_1717558983_photo-155-jpg-1.jpeg","","1","11","Adult","","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264010","264010","607999","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.459075,-71.030688,"true","","","2024-06-04 18:16:59+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f5b83b5914pick_1717525085268_1000028636.jpg","Asteraceae (sunflowers)","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f5b85eb961pick_1717525099440_1000028637.jpg","Lon zabulon","1","12","Adult","Moving","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264007","264007","607996","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.285169,-71.160982,"true","","","2024-06-04 18:08:54+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f59c5b9284pick_1717524780680_1000028685.jpg","Ageratina altissima (white snakeroot)","Flowers or flower buds // Mature leaf","Flies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f59cd786fbpick_1717524848193_1000028663.jpg","Merodon equestris (narcissus bulb fly)","1","18","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264003","264003","607992","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.290411,-71.107663,"true","","","2024-06-04 18:02:14+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f574b5b2e0pick_1717524148847_1000028633.jpg","Melissa officinalis (common balm)","Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f575108afbpick_1717524244873_1000028627.jpg","Megachile","1","7","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/264001","264001","607990","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.422296,-71.175154,"true","","","2024-06-04 17:56:24+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f569c00c5cpick_1717523941426_1000028654.jpg","Erigeron (daisy)","Increasing leaf size // Flowers or flower buds // Open flowers","Flies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f56a0cb51bpick_1717524049138_1000028651.jpg","Laphria","1","25","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/263999","263999","607988","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.45811,-71.070468,"true","","","2024-06-04 17:51:40+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f55212a251pick_1717523539610_1000028681.jpg","Mulleins","Mature leaf","Moths and Butterflies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f55237aeb6pick_1717523688660_1000028669.jpg","Noctuidae (cutworms)","1","30","Larva or caterpillar","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/263997","263997","607986","kristiandemary","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.404405,-71.021099,"true","","","2024-06-04 17:48:38+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f54358cc73pick_1717523385455_1000028683.jpg","Asclepias syriaca (common milkweed)","Increasing leaf size // Flowers or flower buds","Beetles","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f5438a0d2fpick_1717523461554_1000028679.jpg","Tetraopes tetrophthalmus (red milkweed beetle)","1","25","Adult","Resting","","","","","","","","","","","","",""
"https://www.anecdata.org/posts/view/263991","263991","607979","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.410097,-71.040145,"true","","","2024-06-04 17:10:48+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f511535111pick_1717522691819_PXL_20240604_171613355.jpg","Halictus ligatus","2","8","Adult","Foraging","","10","No sign of folivory","Partly/mostly cloudy","22","3 (8-12 mph or 12-19 kmh)","None","75","59","","","",""
"https://www.anecdata.org/posts/view/263991","263991","607980","claire_2","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",42.410097,-71.040145,"true","","","2024-06-04 17:10:48+0000","United States","Middlesex County","Massachusetts","Somerville",null,"","Area search","","No","","Coreopsis lanceolata (lanceleaf tickseed)","Flowers or flower buds // Open flowers // Mature leaf","Bees, Wasps, and Sawflies","/img/uploads/posts/2024-06-04/_apu_2024-06-04_665f511702a25pick_1717522704409_PXL_20240604_171523836.jpg","Ceratina","3","6.5","Adult","Foraging","","10","No sign of folivory","Partly/mostly cloudy","22","3 (8-12 mph or 12-19 kmh)","None","75","59","","","",""
